question,label
onion me leaf spot ka ilaj kya hai?,CROP_DISEASE
groundnut me paani kab dena chahiye?,IRRIGATION_GUIDE
How much NPK for onion?,FERTILIZER_SUGGESTION
How to store soybean?,STORAGE_GUIDE
cotton ke liye beej kaunsa le?,SEED_GUIDE
tomato ke liye kaunsa fertilizer sahi hai?,FERTILIZER_SUGGESTION
tomato साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
millet कसा साठवावा?,STORAGE_GUIDE
Kal barsaat hogi kya?,WEATHER_QUERY
onion ला पाणी कधी द्यावे?,IRRIGATION_GUIDE
Which hybrid seeds are good for grapes?,SEED_GUIDE
How much NPK for sugarcane?,FERTILIZER_SUGGESTION
rice कसा साठवावा?,STORAGE_GUIDE
onion me rust ka ilaj kya hai?,CROP_DISEASE
Mitti ki upj kaise badhaye?,SOIL_HEALTH
Is drip irrigation good for banana?,IRRIGATION_GUIDE
Kal barsaat hogi kya?,WEATHER_QUERY
मातीची सुपीकता कशी वाढवावी?,SOIL_HEALTH
tomato ला पाणी कधी द्यावे?,IRRIGATION_GUIDE
Will it rain today in Nagpur?,WEATHER_QUERY
onion साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
How to avoid insects while storing groundnut?,STORAGE_GUIDE
High yield variety of onion,SEED_GUIDE
pulses disease aphids treatment?,CROP_DISEASE
Which hybrid seeds are good for tomato?,SEED_GUIDE
grapes साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
Humidity level today?,WEATHER_QUERY
wheat me paani kab dena chahiye?,IRRIGATION_GUIDE
banana ke liye beej kaunsa le?,SEED_GUIDE
Humidity level today?,WEATHER_QUERY
groundnut me root rot ka ilaj kya hai?,CROP_DISEASE
How to protect potato from blast?,CROP_DISEASE
How to improve soil health?,SOIL_HEALTH
Is drip irrigation good for sunflower?,IRRIGATION_GUIDE
Symptoms of bollworm in millet,CROP_DISEASE
Mitti ki upj kaise badhaye?,SOIL_HEALTH
banana साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
Symptoms of blight in onion,CROP_DISEASE
Best compost for healthy soil,SOIL_HEALTH
Is drip irrigation good for tomato?,IRRIGATION_GUIDE
Best seed variety for wheat?,SEED_GUIDE
मातीची सुपीकता कशी वाढवावी?,SOIL_HEALTH
Which hybrid seeds are good for onion?,SEED_GUIDE
sugarcane me blight ka ilaj kya hai?,CROP_DISEASE
pulses ke liye kaunsa fertilizer sahi hai?,FERTILIZER_SUGGESTION
How to store potato?,STORAGE_GUIDE
How to reduce soil acidity?,SOIL_HEALTH
Symptoms of blight in soybean,CROP_DISEASE
How to store maize?,STORAGE_GUIDE
When should I irrigate potato?,IRRIGATION_GUIDE
Kal barsaat hogi kya?,WEATHER_QUERY
Will it rain today in Mumbai?,WEATHER_QUERY
How to improve soil health?,SOIL_HEALTH
sunflower ko kaise store kare?,STORAGE_GUIDE
How much NPK for onion?,FERTILIZER_SUGGESTION
sunflower ला root rot झाला तर काय करावे?,CROP_DISEASE
आज पाऊस येईल का?,WEATHER_QUERY
How to store groundnut?,STORAGE_GUIDE
High yield variety of grapes,SEED_GUIDE
Which hybrid seeds are good for sunflower?,SEED_GUIDE
Storage method for tomato,STORAGE_GUIDE
What is today's weather?,WEATHER_QUERY
आज पाऊस येईल का?,WEATHER_QUERY
How to protect grapes from whitefly?,CROP_DISEASE
When should I irrigate potato?,IRRIGATION_GUIDE
How to store sunflower?,STORAGE_GUIDE
maize ला पाणी कधी द्यावे?,IRRIGATION_GUIDE
High yield variety of rice,SEED_GUIDE
Best nutrients for sugarcane,FERTILIZER_SUGGESTION
sunflower ला root rot झाला तर काय करावे?,CROP_DISEASE
potato कसा साठवावा?,STORAGE_GUIDE
cotton कसा साठवावा?,STORAGE_GUIDE
Which hybrid seeds are good for soybean?,SEED_GUIDE
Best seed variety for soybean?,SEED_GUIDE
banana me rust ka ilaj kya hai?,CROP_DISEASE
banana कसा साठवावा?,STORAGE_GUIDE
Best compost for healthy soil,SOIL_HEALTH
How often to water pulses?,IRRIGATION_GUIDE
grapes साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
How to protect wheat from whitefly?,CROP_DISEASE
Storage method for wheat,STORAGE_GUIDE
grapes ko kaise store kare?,STORAGE_GUIDE
Best nutrients for tomato,FERTILIZER_SUGGESTION
Which fertilizer is best for grapes?,FERTILIZER_SUGGESTION
Which fertilizer is best for maize?,FERTILIZER_SUGGESTION
Which fertilizer is best for grapes?,FERTILIZER_SUGGESTION
Symptoms of aphids in cotton,CROP_DISEASE
How to protect onion from rust?,CROP_DISEASE
How to improve soil health?,SOIL_HEALTH
When should I irrigate rice?,IRRIGATION_GUIDE
Which fertilizer is best for grapes?,FERTILIZER_SUGGESTION
Storage method for wheat,STORAGE_GUIDE
Is drip irrigation good for maize?,IRRIGATION_GUIDE
Best compost for healthy soil,SOIL_HEALTH
Best nutrients for tomato,FERTILIZER_SUGGESTION
wheat ला aphids झाला तर काय करावे?,CROP_DISEASE
How to improve soil health?,SOIL_HEALTH
Is drip irrigation good for sugarcane?,IRRIGATION_GUIDE
sugarcane ला blast झाला तर काय करावे?,CROP_DISEASE
groundnut साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
rice कसा साठवावा?,STORAGE_GUIDE
How often to water rice?,IRRIGATION_GUIDE
Is drip irrigation good for groundnut?,IRRIGATION_GUIDE
How to avoid insects while storing soybean?,STORAGE_GUIDE
maize ke liye kaunsa fertilizer sahi hai?,FERTILIZER_SUGGESTION
sunflower disease root rot treatment?,CROP_DISEASE
onion ला rust झाला तर काय करावे?,CROP_DISEASE
Which hybrid seeds are good for sunflower?,SEED_GUIDE
groundnut me paani kab dena chahiye?,IRRIGATION_GUIDE
How to improve soil health?,SOIL_HEALTH
cotton साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
Best seed variety for tomato?,SEED_GUIDE
Storage method for potato,STORAGE_GUIDE
Will it rain today in Lucknow?,WEATHER_QUERY
मातीची सुपीकता कशी वाढवावी?,SOIL_HEALTH
Is drip irrigation good for millet?,IRRIGATION_GUIDE
potato साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
What is today's weather?,WEATHER_QUERY
Kal barsaat hogi kya?,WEATHER_QUERY
Is drip irrigation good for tomato?,IRRIGATION_GUIDE
millet साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
How much NPK for maize?,FERTILIZER_SUGGESTION
wheat ke liye kaunsa fertilizer sahi hai?,FERTILIZER_SUGGESTION
How often to water banana?,IRRIGATION_GUIDE
sugarcane साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
How to store sunflower?,STORAGE_GUIDE
Best seed variety for potato?,SEED_GUIDE
Mitti ki upj kaise badhaye?,SOIL_HEALTH
banana ke liye beej kaunsa le?,SEED_GUIDE
sunflower me fungal infection ka ilaj kya hai?,CROP_DISEASE
Will it rain today in Nashik?,WEATHER_QUERY
How to avoid insects while storing sugarcane?,STORAGE_GUIDE
Best seed variety for sunflower?,SEED_GUIDE
Mitti ki upj kaise badhaye?,SOIL_HEALTH
Best compost for healthy soil,SOIL_HEALTH
sugarcane disease fungal infection treatment?,CROP_DISEASE
मातीची सुपीकता कशी वाढवावी?,SOIL_HEALTH
Best seed variety for banana?,SEED_GUIDE
sunflower साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
Best compost for healthy soil,SOIL_HEALTH
sugarcane कसा साठवावा?,STORAGE_GUIDE
Mitti ki upj kaise badhaye?,SOIL_HEALTH
rice साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
Best seed variety for tomato?,SEED_GUIDE
Which hybrid seeds are good for pulses?,SEED_GUIDE
Best compost for healthy soil,SOIL_HEALTH
tomato ko kaise store kare?,STORAGE_GUIDE
sunflower ला root rot झाला तर काय करावे?,CROP_DISEASE
How to avoid insects while storing soybean?,STORAGE_GUIDE
How to protect groundnut from bollworm?,CROP_DISEASE
banana disease whitefly treatment?,CROP_DISEASE
onion me paani kab dena chahiye?,IRRIGATION_GUIDE
potato साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
Which hybrid seeds are good for grapes?,SEED_GUIDE
Which hybrid seeds are good for soybean?,SEED_GUIDE
Kal barsaat hogi kya?,WEATHER_QUERY
groundnut ke liye beej kaunsa le?,SEED_GUIDE
banana me blast ka ilaj kya hai?,CROP_DISEASE
How to store groundnut?,STORAGE_GUIDE
Storage method for sunflower,STORAGE_GUIDE
onion me rust ka ilaj kya hai?,CROP_DISEASE
sunflower ला पाणी कधी द्यावे?,IRRIGATION_GUIDE
Best compost for healthy soil,SOIL_HEALTH
How to reduce soil acidity?,SOIL_HEALTH
आज पाऊस येईल का?,WEATHER_QUERY
rice me blight ka ilaj kya hai?,CROP_DISEASE
When should I irrigate grapes?,IRRIGATION_GUIDE
wheat ke liye beej kaunsa le?,SEED_GUIDE
How much NPK for millet?,FERTILIZER_SUGGESTION
Humidity level today?,WEATHER_QUERY
How often to water groundnut?,IRRIGATION_GUIDE
Best compost for healthy soil,SOIL_HEALTH
High yield variety of potato,SEED_GUIDE
How much NPK for cotton?,FERTILIZER_SUGGESTION
wheat ला पाणी कधी द्यावे?,IRRIGATION_GUIDE
sunflower ke liye kaunsa fertilizer sahi hai?,FERTILIZER_SUGGESTION
sunflower me stem borer ka ilaj kya hai?,CROP_DISEASE
pulses कसा साठवावा?,STORAGE_GUIDE
pulses साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
Which hybrid seeds are good for grapes?,SEED_GUIDE
मातीची सुपीकता कशी वाढवावी?,SOIL_HEALTH
millet me paani kab dena chahiye?,IRRIGATION_GUIDE
soybean ला पाणी कधी द्यावे?,IRRIGATION_GUIDE
When should I irrigate sugarcane?,IRRIGATION_GUIDE
When should I irrigate sugarcane?,IRRIGATION_GUIDE
Best compost for healthy soil,SOIL_HEALTH
How to reduce soil acidity?,SOIL_HEALTH
soybean साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
Which hybrid seeds are good for soybean?,SEED_GUIDE
How to improve soil health?,SOIL_HEALTH
pulses disease rust treatment?,CROP_DISEASE
Which hybrid seeds are good for wheat?,SEED_GUIDE
How often to water onion?,IRRIGATION_GUIDE
मातीची सुपीकता कशी वाढवावी?,SOIL_HEALTH
Which hybrid seeds are good for millet?,SEED_GUIDE
How to protect wheat from whitefly?,CROP_DISEASE
How to avoid insects while storing maize?,STORAGE_GUIDE
Best seed variety for millet?,SEED_GUIDE
How to protect cotton from blast?,CROP_DISEASE
Best seed variety for sunflower?,SEED_GUIDE
Storage method for millet,STORAGE_GUIDE
How to reduce soil acidity?,SOIL_HEALTH
maize me root rot ka ilaj kya hai?,CROP_DISEASE
आज पाऊस येईल का?,WEATHER_QUERY
soybean me paani kab dena chahiye?,IRRIGATION_GUIDE
sugarcane me rust ka ilaj kya hai?,CROP_DISEASE
How much NPK for banana?,FERTILIZER_SUGGESTION
What is today's weather?,WEATHER_QUERY
Mitti ki upj kaise badhaye?,SOIL_HEALTH
tomato me paani kab dena chahiye?,IRRIGATION_GUIDE
millet ke liye kaunsa fertilizer sahi hai?,FERTILIZER_SUGGESTION
आज पाऊस येईल का?,WEATHER_QUERY
Best seed variety for sugarcane?,SEED_GUIDE
Symptoms of fungal infection in wheat,CROP_DISEASE
grapes साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
potato me paani kab dena chahiye?,IRRIGATION_GUIDE
Best nutrients for cotton,FERTILIZER_SUGGESTION
millet साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
High yield variety of groundnut,SEED_GUIDE
Best compost for healthy soil,SOIL_HEALTH
How to avoid insects while storing rice?,STORAGE_GUIDE
How to protect sugarcane from bollworm?,CROP_DISEASE
What is today's weather?,WEATHER_QUERY
How to store sunflower?,STORAGE_GUIDE
Best compost for healthy soil,SOIL_HEALTH
Which fertilizer is best for groundnut?,FERTILIZER_SUGGESTION
How much NPK for wheat?,FERTILIZER_SUGGESTION
Kal barsaat hogi kya?,WEATHER_QUERY
potato साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
Which hybrid seeds are good for rice?,SEED_GUIDE
onion साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
Best seed variety for groundnut?,SEED_GUIDE
Best seed variety for potato?,SEED_GUIDE
cotton ला aphids झाला तर काय करावे?,CROP_DISEASE
When should I irrigate soybean?,IRRIGATION_GUIDE
onion ko kaise store kare?,STORAGE_GUIDE
groundnut me bollworm ka ilaj kya hai?,CROP_DISEASE
potato ke liye kaunsa fertilizer sahi hai?,FERTILIZER_SUGGESTION
cotton disease blight treatment?,CROP_DISEASE
Which fertilizer is best for grapes?,FERTILIZER_SUGGESTION
How to reduce soil acidity?,SOIL_HEALTH
Best nutrients for wheat,FERTILIZER_SUGGESTION
Symptoms of aphids in soybean,CROP_DISEASE
How much NPK for groundnut?,FERTILIZER_SUGGESTION
maize साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
soybean ko kaise store kare?,STORAGE_GUIDE
How often to water wheat?,IRRIGATION_GUIDE
Storage method for millet,STORAGE_GUIDE
Best compost for healthy soil,SOIL_HEALTH
wheat disease leaf spot treatment?,CROP_DISEASE
Will it rain today in Nagpur?,WEATHER_QUERY
मातीची सुपीकता कशी वाढवावी?,SOIL_HEALTH
sugarcane me fungal infection ka ilaj kya hai?,CROP_DISEASE
Which fertilizer is best for onion?,FERTILIZER_SUGGESTION
Will it rain today in Delhi?,WEATHER_QUERY
How to improve soil health?,SOIL_HEALTH
Best nutrients for pulses,FERTILIZER_SUGGESTION
High yield variety of sugarcane,SEED_GUIDE
Kal barsaat hogi kya?,WEATHER_QUERY
How to improve soil health?,SOIL_HEALTH
millet ke liye kaunsa fertilizer sahi hai?,FERTILIZER_SUGGESTION
Kal barsaat hogi kya?,WEATHER_QUERY
Storage method for cotton,STORAGE_GUIDE
How to improve soil health?,SOIL_HEALTH
High yield variety of potato,SEED_GUIDE
How to reduce soil acidity?,SOIL_HEALTH
How to avoid insects while storing grapes?,STORAGE_GUIDE
wheat साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
How to avoid insects while storing pulses?,STORAGE_GUIDE
मातीची सुपीकता कशी वाढवावी?,SOIL_HEALTH
How to store wheat?,STORAGE_GUIDE
Best compost for healthy soil,SOIL_HEALTH
millet me stem borer ka ilaj kya hai?,CROP_DISEASE
Best compost for healthy soil,SOIL_HEALTH
Which hybrid seeds are good for maize?,SEED_GUIDE
Best seed variety for onion?,SEED_GUIDE
How to protect sugarcane from blight?,CROP_DISEASE
High yield variety of sunflower,SEED_GUIDE
How to improve soil health?,SOIL_HEALTH
wheat साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
sugarcane me paani kab dena chahiye?,IRRIGATION_GUIDE
Best seed variety for banana?,SEED_GUIDE
Symptoms of whitefly in pulses,CROP_DISEASE
Symptoms of blight in sugarcane,CROP_DISEASE
How to store onion?,STORAGE_GUIDE
millet साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
आज पाऊस येईल का?,WEATHER_QUERY
grapes साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
Symptoms of blast in groundnut,CROP_DISEASE
How often to water potato?,IRRIGATION_GUIDE
wheat ko kaise store kare?,STORAGE_GUIDE
How to protect millet from stem borer?,CROP_DISEASE
How to improve soil health?,SOIL_HEALTH
rice disease root rot treatment?,CROP_DISEASE
How to protect tomato from root rot?,CROP_DISEASE
High yield variety of sugarcane,SEED_GUIDE
How to avoid insects while storing onion?,STORAGE_GUIDE
Which fertilizer is best for soybean?,FERTILIZER_SUGGESTION
grapes कसा साठवावा?,STORAGE_GUIDE
How often to water tomato?,IRRIGATION_GUIDE
Kal barsaat hogi kya?,WEATHER_QUERY
grapes कसा साठवावा?,STORAGE_GUIDE
Storage method for potato,STORAGE_GUIDE
When should I irrigate potato?,IRRIGATION_GUIDE
मातीची सुपीकता कशी वाढवावी?,SOIL_HEALTH
How to store maize?,STORAGE_GUIDE
Humidity level today?,WEATHER_QUERY
grapes कसा साठवावा?,STORAGE_GUIDE
banana कसा साठवावा?,STORAGE_GUIDE
Kal barsaat hogi kya?,WEATHER_QUERY
sugarcane ke liye kaunsa fertilizer sahi hai?,FERTILIZER_SUGGESTION
Mitti ki upj kaise badhaye?,SOIL_HEALTH
rice ko kaise store kare?,STORAGE_GUIDE
sunflower ko kaise store kare?,STORAGE_GUIDE
rice साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
potato कसा साठवावा?,STORAGE_GUIDE
sugarcane साठी सर्वोत्तम बियाणे कोणते?,SEED_GUIDE
Is drip irrigation good for millet?,IRRIGATION_GUIDE
groundnut me paani kab dena chahiye?,IRRIGATION_GUIDE
wheat me paani kab dena chahiye?,IRRIGATION_GUIDE
rice disease aphids treatment?,CROP_DISEASE
How to reduce soil acidity?,SOIL_HEALTH
Best nutrients for millet,FERTILIZER_SUGGESTION
groundnut साठी कोणते खत वापरावे?,FERTILIZER_SUGGESTION
banana कसा साठवावा?,STORAGE_GUIDE
Is drip irrigation good for rice?,IRRIGATION_GUIDE
rice ला पाणी कधी द्यावे?,IRRIGATION_GUIDE
sunflower कसा साठवावा?,STORAGE_GUIDE
High yield variety of groundnut,SEED_GUIDE
